eia_id,state,area_m2,plant_year,longitude,latitude,open water,"developed, open space","developed, low intensity","developed, medium intensity","developed, high intensity",barren land,deciduous forest,evergreen forest,mixed forest,shrub/scrub,herbaceous,hay/pasture,cultivated crops,woody wetlands,emergent herbaceous wetlands,,,,,,,,,,,,,,,,,
61555,MA,61219.96077,2017,-70.8321686,41.6710548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.971,0.029,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61590,MA,31626.79807,2017,-71.2390823,42.0568123,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.000,0.400,0.000,0.314,0.000,0.057,0.000,0.000,,,,,,,,,,,,,,,,,
62064,MA,16106.57308,2019,-73.1031265,42.4400902,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.056,0.000,0.000,0.278,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62066,MA,23802.9588,2019,-72.7151794,42.1894379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.542,0.375,0.000,0.000,0.083,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62072,MA,48966.23204,2019,-72.5544357,42.1326523,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.709,0.000,0.091,0.000,,,,,,,,,,,,,,,,,
62073,MA,77583.17361,2019,-72.4584198,42.0457382,0.000,0.011,0.023,0.011,0.000,0.000,0.159,0.000,0.023,0.011,0.057,0.034,0.670,0.000,0.000,,,,,,,,,,,,,,,,,
62090,MA,14966.53261,2018,-72.5398788,42.4292412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,,,,,,,,,,,,,,,,,
62092,MA,60455.46593,2018,-72.5171814,42.5821495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62097,MA,23638.10793,2018,-72.4462662,42.1644859,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62135,MA,53916.15267,2019,-72.3134232,42.2022972,0.000,0.000,0.000,0.000,0.000,0.867,0.000,0.000,0.000,0.000,0.133,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62199,MA,29547.1487,2018,-71.7985458,42.6300316,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.970,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62201,MA,25321.78138,2017,-71.9245377,42.0572968,0.000,0.000,0.000,0.000,0.000,0.000,0.393,0.000,0.000,0.000,0.000,0.607,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62264,MA,13805.10876,2018,-73.2182693,42.4898186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62503,MA,33032.3588,2018,-72.0855713,42.6895294,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62550,MA,31768.70027,2018,-73.407959,42.1925278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.222,0.000,0.000,,,,,,,,,,,,,,,,,
62552,MA,32655.56696,2018,-71.5976563,42.1035881,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.111,0.528,0.028,0.000,0.083,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62557,MA,54716.88517,2018,-72.5633926,42.5862503,0.000,0.000,0.000,0.000,0.000,0.000,0.918,0.016,0.000,0.000,0.066,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62579,MA,34194.60556,2019,-72.9197464,42.520237,0.000,0.000,0.000,0.000,0.000,0.000,0.162,0.135,0.432,0.000,0.000,0.270,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62581,MA,108421.1537,2014,-73.0630188,42.0831909,0.000,0.000,0.000,0.000,0.000,0.000,0.217,0.067,0.717,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62583,MA,84014.86161,2018,-73.1072006,42.2521172,0.000,0.000,0.000,0.000,0.000,0.000,0.409,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62646,MA,35633.17699,2019,-70.964653,41.7779503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.917,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62695,MA,72705.3501,2019,-72.7030411,42.3060875,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.213,0.150,0.000,0.050,0.000,0.413,0.000,0.000,,,,,,,,,,,,,,,,,
62760,MA,31561.50934,2019,-71.5301971,42.2033691,0.000,0.000,0.000,0.000,0.000,0.000,0.818,0.000,0.000,0.182,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62763,MA,36160.73053,2019,-70.8110428,41.9049225,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000,,,,,,,,,,,,,,,,,
62825,MA,57569.01948,2019,-72.7284317,42.1771774,0.000,0.015,0.000,0.000,0.000,0.000,0.138,0.000,0.015,0.000,0.000,0.831,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62826,MA,35192.11456,2019,-71.0645294,41.9267998,0.000,0.075,0.675,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62842,MA,13840.62696,2013,-71.5113678,42.5533524,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62890,MA,63850.91764,2019,-71.5512619,42.4735718,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.775,0.211,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62911,MA,38184.72998,2018,-72.4772034,42.6710129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62975,MA,108956.7984,2019,-72.9378433,42.2136002,0.000,0.000,0.000,0.000,0.000,0.000,0.786,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63214,MA,67225.85766,2018,-70.9967194,42.5825195,0.000,0.027,0.027,0.000,0.000,0.108,0.000,0.000,0.000,0.000,0.770,0.068,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63398,MA,43483.7211,2019,-70.9384003,42.8373642,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63468,MA,31381.1085,2020,-71.5926971,42.0254517,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63555,MA,16365.56565,2017,-71.9720917,42.1427383,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63556,MA,57582.27544,2018,-71.8890457,42.2165718,0.000,0.000,0.000,0.000,0.000,0.000,0.939,0.000,0.045,0.000,0.015,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63558,MA,16870.02674,2017,-72.16185,42.5695877,0.000,0.000,0.000,0.000,0.000,0.000,0.842,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63561,MA,18158.24705,2017,-71.891571,42.2295227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63562,MA,38403.1887,2017,-71.1709976,41.8172836,0.000,0.000,0.000,0.000,0.000,0.000,0.952,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63563,MA,46250.23811,2017,-72.0187683,42.1066895,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.902,0.000,0.000,0.000,0.000,0.039,0.000,,,,,,,,,,,,,,,,,
63564,MA,15715.62392,2017,-72.1005859,42.2438316,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63569,MA,15857.9885,2017,-71.9984436,42.0713959,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63570,MA,17986.61556,2017,-71.997345,42.0724564,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.944,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63571,MA,18657.80859,2017,-72.0002823,42.0716133,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63572,MA,12891.16067,2017,-72.1044006,42.2415581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.467,0.000,0.000,0.467,0.000,0.067,0.000,,,,,,,,,,,,,,,,,
63573,MA,17446.77029,2017,-72.0456772,42.0558167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.706,0.294,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63588,MA,33556.63691,2017,-71.5984192,42.0267677,0.000,0.000,0.000,0.000,0.000,0.105,0.789,0.000,0.079,0.000,0.026,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63589,MA,14726.78786,2017,-71.5957489,42.0278473,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63659,MA,33290.01768,2019,-72.3381805,42.1090508,0.000,0.000,0.000,0.000,0.000,0.000,0.892,0.000,0.108,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60830,MA,100250.1189,2017,-93.4088364,44.5248299,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.422,0.345,0.000,0.164,,,,,,,,,,,,,,,,,
60837,MN,90757.87858,2017,-92.8942337,45.2560272,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.030,,,,,,,,,,,,,,,,,
61505,MN,22071.2483,2018,-92.6693573,44.2669106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61543,MN,37269.69168,2017,-93.4051132,44.0933723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61645,MN,18641.56216,2019,-93.4856491,43.9262733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61651,MN,22207.05447,2019,-94.7168961,45.3991928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61704,MN,23654.56961,2019,-95.3395233,45.6532898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,0.160,0.000,0.000,,,,,,,,,,,,,,,,,
61707,MN,24483.31805,2019,-94.8231125,45.4283333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61710,MN,27685.13595,2019,-95.6324692,44.2349472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61711,MN,22848.29566,2019,-95.3287659,45.6474533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61716,MN,18436.78176,2019,-92.9613419,44.0506477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61968,MN,47178.06205,2019,-92.7982025,45.3863144,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.940,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61983,MN,85569.74843,2018,-92.869751,44.7913475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.698,0.000,0.000,,,,,,,,,,,,,,,,,
62030,MN,44538.17872,2019,-92.815979,45.3355446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62032,MN,65551.13864,2019,-94.0823135,44.9453049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62042,MN,22326.31268,2019,-94.1391296,45.5908623,0.000,0.174,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62045,MN,26514.1239,2019,-92.8925629,45.4727249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62047,MN,27363.53896,2019,-94.0537567,45.6352806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62049,MN,22627.32386,2019,-94.212883,45.6821823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62053,MN,21439.51211,2019,-92.8800125,44.0456619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62138,MN,25977.32722,2018,-94.0723953,44.9454346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62143,MN,24792.57126,2019,-92.9964752,44.8027,0.000,0.000,0.000,0.000,0.000,0.360,0.320,0.000,0.000,0.040,0.000,0.280,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62144,MN,22580.85289,2019,-92.8823547,45.2886505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62148,MN,34736.71444,2019,-93.2975006,43.6670876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62193,MN,26174.06359,2018,-93.5028839,44.1102982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61715,MN,21091.25422,2019,-94.8310165,45.4042664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62334,MN,11727.86542,2019,-93.6092453,44.6268196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60815,MA,26428.25689,2017,-72.5304031,42.3209457,0.000,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.385,0.000,0.000,,,,,,,,,,,,,,,,,
62202,MA,81188.37161,2019,-72.7687149,42.4270172,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.045,0.472,0.000,0.213,0.000,0.191,0.000,0.000,,,,,,,,,,,,,,,,,
58782,NC,94619.19946,2016,-77.8636475,35.4387321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59507,NC,40992.91912,2016,-78.1523743,36.4223785,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.930,0.000,0.000,,,,,,,,,,,,,,,,,
60783,NC,137415.1789,2016,-77.6250992,36.0593414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61294,MA,15272.4242,2017,-71.937149,42.0333519,0.000,0.000,0.000,0.000,0.000,0.000,0.533,0.000,0.000,0.000,0.000,0.467,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62102,NC,88458.86153,2018,-78.6584549,34.4738312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62136,NC,93463.56792,2018,-78.8308945,34.172245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.990,0.000,0.000,,,,,,,,,,,,,,,,,
60265,NJ,68196.79444,2016,-74.8438034,40.5233727,0.000,0.284,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.662,0.000,0.000,,,,,,,,,,,,,,,,,
59241,MA,76392.23918,2013,-71.7172394,42.4822235,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.036,0.000,0.000,0.000,0.928,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59189,NC,45575.27774,2014,-77.8494339,35.4418068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58624,MA,34635.15725,2011,-73.4050522,42.1146698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58990,CA,277483.6033,2014,-118.1762619,35.023304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59390,MA,61283.25922,2012,-70.8962173,42.8475342,0.000,0.075,0.060,0.060,0.000,0.000,0.597,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57934,MA,41436.1163,2012,-71.7312012,42.0585175,0.000,0.000,0.000,0.000,0.000,0.911,0.044,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
521,NC,709132.7687,2014,-77.4056473,36.121727,0.000,0.052,0.003,0.000,0.000,0.000,0.000,0.000,0.010,0.003,0.000,0.002,0.883,0.046,0.000,,,,,,,,,,,,,,,,,
58344,NC,111237.8981,2013,-77.9860687,35.4185448,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.164,0.000,0.000,0.000,0.041,0.730,0.000,0.057,,,,,,,,,,,,,,,,,
58538,NC,57914.49183,2011,-78.9889832,36.2881737,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.000,0.108,0.369,0.062,0.308,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59333,NC,34834.91152,2015,-78.1153336,35.0695763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58499,CA,519733.9767,2014,-118.2430191,34.9035416,0.000,0.021,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
533,CA,158278.0178,2013,-117.0020294,33.2320251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.266,0.734,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58612,CA,28181.77016,2013,-117.1928482,34.5445328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.594,0.406,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58536,NJ,68846.72904,2013,-74.1892776,40.3520126,0.000,0.122,0.068,0.000,0.000,0.000,0.216,0.000,0.014,0.000,0.162,0.135,0.284,0.000,0.000,,,,,,,,,,,,,,,,,
59164,NC,762132.8317,2016,-77.8475876,35.7827263,0.000,0.005,0.000,0.000,0.000,0.000,0.006,0.091,0.036,0.008,0.000,0.019,0.707,0.121,0.006,,,,,,,,,,,,,,,,,
57746,NJ,48607.92397,2011,-74.9978027,39.5049515,0.000,0.056,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.815,0.000,0.000,,,,,,,,,,,,,,,,,
58343,NC,100502.1575,2013,-79.2788162,36.4381561,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.127,0.027,0.327,0.000,0.455,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58522,CA,25542.4329,2011,-120.0464096,36.9410324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.966,0.000,0.000,,,,,,,,,,,,,,,,,
59032,MA,52767.73377,2013,-71.6242676,42.5700722,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.964,0.018,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59134,MA,37496.85343,2013,-71.0931778,42.0121574,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.025,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58032,MA,45386.82362,2012,-71.0653915,41.8540497,0.000,0.021,0.063,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.021,0.792,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59098,CA,16688.92845,2014,-118.1248703,34.7010727,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58362,MA,77922.76014,2013,-70.9136276,41.7820435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57486,NJ,59604.99836,2012,-75.0123291,40.5217094,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.910,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57660,NJ,97717.59426,2011,-74.9735947,39.4208565,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.074,0.028,0.009,0.000,0.102,0.685,0.000,0.000,,,,,,,,,,,,,,,,,
58855,NC,72669.30234,2014,-78.0932846,35.9495049,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.085,0.000,0.000,0.000,0.695,0.110,0.000,,,,,,,,,,,,,,,,,
59465,MA,30270.66218,2014,-70.9566345,41.6549721,0.000,0.629,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59767,MA,89201.57825,2014,-72.9512711,42.3130417,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.990,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57269,MA,17764.77287,2010,-71.0927353,42.7809105,0.000,0.200,0.400,0.350,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58650,MA,51065.9618,2014,-72.0519104,42.2777214,0.000,0.000,0.000,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59077,MA,31652.0527,2014,-70.010437,41.6871567,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58342,NC,105743.0771,2013,-77.8679352,35.8025894,0.000,0.094,0.009,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.889,0.000,0.000,,,,,,,,,,,,,,,,,
59358,MA,111899.9149,2014,-71.6262741,42.5590248,0.000,0.000,0.000,0.000,0.000,0.104,0.672,0.072,0.088,0.000,0.064,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58718,CA,349634.6006,2014,-118.8871384,35.1458435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59122,CA,42995.73421,2014,-121.4040909,36.8318787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.370,0.609,0.000,0.000,,,,,,,,,,,,,,,,,
59136,MA,29164.92656,2013,-71.1766434,42.7434731,0.000,0.000,0.031,0.000,0.000,0.781,0.000,0.000,0.000,0.000,0.000,0.188,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57490,CA,3599160.7,2013,-115.6592407,32.6618423,0.000,0.001,0.008,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.987,0.000,0.000,,,,,,,,,,,,,,,,,
58527,CA,21310.44779,2011,-115.5326309,32.9670906,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.957,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59464,MA,50015.50881,2014,-72.3321991,42.126873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.661,0.339,0.000,0.000,,,,,,,,,,,,,,,,,
58801,NC,39725.62311,2014,-77.7031708,35.3953285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58491,NC,27011.51141,2012,-77.954277,35.8682823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57870,CA,38367.46847,2010,-119.1119843,35.8019829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57745,NJ,88264.1116,2011,-75.0701065,39.4624825,0.000,0.010,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.870,0.030,0.000,,,,,,,,,,,,,,,,,
56888,NJ,53567.71851,2012,-75.1049881,40.7886887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57724,NJ,47415.89877,2011,-74.1099701,40.7508659,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288,0.000,0.154,0.000,0.538,0.000,,,,,,,,,,,,,,,,,
59375,NC,37806.23171,2012,-77.9722519,34.8211861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58667,NC,91261.45114,2014,-79.7701645,35.3834648,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.020,0.970,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59778,NC,810012.7283,2015,-79.6353836,35.1547203,0.000,0.002,0.000,0.000,0.000,0.000,0.011,0.197,0.038,0.080,0.106,0.004,0.562,0.000,0.000,,,,,,,,,,,,,,,,,
